Study Start:  time = 3.603816
Grid Cleared:  time = 3.603816
Added Block at 23, 12:  time = 43.64308
Added Block at 24, 12:  time = 43.64308
Added Block at 25, 12:  time = 43.65957
Added Block at 26, 12:  time = 43.69298
Added Block at 27, 11:  time = 43.7096
Added Block at 28, 11:  time = 43.72696
Added Block at 29, 11:  time = 43.74371
Added Block at 30, 11:  time = 43.76036
Added Block at 31, 11:  time = 43.79367
Added Block at 32, 11:  time = 43.84306
Added Block at 33, 11:  time = 43.89303
Added Block at 34, 11:  time = 43.94283
Added Block at 35, 11:  time = 43.99275
Added Block at 36, 11:  time = 44.16116
Added Block at 36, 12:  time = 44.22718
Added Block at 35, 12:  time = 44.41072
Added Block at 34, 12:  time = 44.51157
Added Block at 33, 12:  time = 44.56149
Added Block at 32, 12:  time = 44.62769
Added Block at 31, 12:  time = 44.69482
Added Block at 30, 12:  time = 44.74491
Added Block at 29, 12:  time = 44.79482
Added Block at 28, 12:  time = 44.81087
Added Block at 27, 12:  time = 44.8442
Added Block at 19, 12:  time = 45.02753
Added Block at 18, 12:  time = 45.06084
Added Block at 17, 12:  time = 45.11039
Added Block at 22, 12:  time = 47.06258
Added Block at 22, 12:  time = 47.06258
Added Block at 22, 12:  time = 47.06258
Added Block at 22, 12:  time = 47.06258
Added Block at 21, 12:  time = 47.16274
Added Block at 21, 12:  time = 47.16274
Added Block at 21, 12:  time = 47.16274
Added Block at 21, 12:  time = 47.16274
Added Block at 20, 12:  time = 47.21283
Added Block at 20, 12:  time = 47.21283
Added Block at 20, 12:  time = 47.21283
Added Block at 20, 12:  time = 47.21283
Added Block at 19, 12:  time = 47.22947
Added Block at 18, 12:  time = 47.26328
Added Block at 18, 12:  time = 47.26328
Added Block at 17, 12:  time = 47.4467
Added Block at 26, 12:  time = 48.41307
Added Block at 26, 12:  time = 48.41307
Added Block at 26, 12:  time = 48.41307
Added Block at 26, 12:  time = 48.41307
Added Block at 27, 12:  time = 48.54727
Added Block at 27, 12:  time = 48.54727
Added Block at 27, 12:  time = 48.54727
Added Block at 27, 12:  time = 48.54727
Added Block at 28, 12:  time = 48.61459
Added Block at 28, 12:  time = 48.61459
Added Block at 28, 12:  time = 48.61459
Added Block at 28, 12:  time = 48.61459
Added Block at 29, 12:  time = 48.64799
Added Block at 30, 12:  time = 48.69791
Added Block at 30, 12:  time = 48.69791
Added Block at 30, 12:  time = 48.69791
Added Block at 31, 12:  time = 48.74791
Added Block at 32, 12:  time = 48.88127
Added Block at 32, 12:  time = 48.88127
Added Block at 31, 11:  time = 49.63198
Added Block at 31, 11:  time = 49.63198
Added Block at 31, 11:  time = 49.63198
Added Block at 31, 11:  time = 49.63198
Added Block at 30, 11:  time = 49.74806
Added Block at 27, 11:  time = 50.51525
Added Block at 27, 11:  time = 50.51525
Added Block at 27, 11:  time = 50.51525
Added Block at 27, 11:  time = 50.51525
Added Block at 31, 11:  time = 51.38262
Added Block at 2, 14:  time = 60.52363
Added Block at 3, 14:  time = 60.62356
